"Year","Region","SiteCode","TidalHeight","Transect","LongestBladeLengthMean","LongestBladeLengthSe","LongestBladeWidthMean","SheathLengthMean","SheathLengthSe","EpiphyteBladeAreaMean","EpiphyteDryMassMean","EpiphytePerAreaMean","EpiphytePerAreaSe","DensityShootsMean","DensityShootsSd","DensityShootsSe","PercentSeagrassMean","PercentBareMean","PercentOtherMean","PrevalenceMean","SeverityMean","LesionAreaMean","CountBlades","Percent","CountBrokenTip","BladeAreaMean"
2019,"AK","C","U",2,383,16.2080227048212,3.4,72.4,7.08237248385031,12.42084297108,0.00139999999999999,0.00011636914030477,1.44721168892355e-05,396,156.392668199845,39.0981670499611,0.5625,0.3625,0.075,0.7,0.0613793261195764,0.62323395367,20,1,2,15.42738130872
2019,"AK","C","U",3,581.8,63.4234972230324,4.2,65,3.66060104354463,23.83285804,0.0038,0.000212104574703,0.00010382551302615,508,154.919333848297,38.7298334620742,0.95,0.05,0,0.45,0.0561308665591589,0.51940702143,20,1,6,27.56658065986
2019,"AK","D","L",4,418.6,57.8321709777525,4.4,105.8,12.3547561691844,18.325,0.0122,0.00041908277400007,0.00024536272631633,156,52.459508194416,13.114877048604,0.35,0.53,0.12,0.7,0.171168045636225,2.71073623611,20,1,1,20.8407593746
2019,"AK","D","L",5,524.4,87.7613810283316,5,34.4,6.80147042925278,24.949,0.0015,7.43838044123036e-05,2.29292812134736e-05,109,54.881690936049,13.7204227340122,0.47,0.395,0.135,0.55,0.0531578604942268,0.60951434815,20,1,2,22.92024688565
2019,"AK","D","L",6,579,81.5364948964573,5.4,153.8,28.4190077237049,30.993,0.0018,8.8475868948114e-05,3.4801596191268e-05,178,20.7846096908265,5.19615242270663,0.7625,0.22,0.0175,0.75,0.00870179299752115,0.170635514,16,0.8,1,28.16739662825
2019,"AK","D","U",1,353.9,45.3123603446124,5,87.4,14.4277510374971,12.346,0.001,8.29062141669448e-05,6.65264611117165e-06,96,25.9229627936314,6.48074069840786,0.095,0.58,0.325,0.95,0.13070377813336,1.89005340287,20,1,9,15.5335
2019,"AK","D","U",2,455,43.1288766373528,5.4,105.8,12.6388290596875,24.287,0.029,0.00150394503567393,0.00141194535265602,153,75.7803844452287,18.9450961113072,0.3,0.3875,0.3125,0.95,0.145004511465447,3.38646927608,20,1,1,22.9882481515
2019,"AK","D","U",3,554,72.4368690654145,4.4,89.2,13.7854996282326,26.738,0.00459999999999999,0.00017440694276416,2.39023963357513e-05,116,41.4407207144535,10.3601801786134,0.325,0.4375,0.2375,1,0.0897702899559291,2.17032508555,20,1,8,23.4685
2019,"AK","E","L",4,458.8,87.0352802029154,3.9,104.8,19.3891722360703,18.263030996,0.002,0.00018804592804921,7.96882487029376e-05,308,155.743378671454,38.9358446678636,0.7125,0.0325,0.255,0.8,0.245447809397055,4.21248696192,20,1,1,18.89570854728
2019,"AK","E","L",5,359.2,34.1531843317721,3.7,66.4,7.29794491620758,13.0675346398,0.0016,0.00012263142596917,6.27128031143602e-05,465,79.3557391329281,19.838934783232,0.6125,0.295,0.0925,0.684210526315789,0.111665007188892,1.15164505602105,19,0.95,0,12.6646635392947
2019,"AK","E","L",6,387.8,21.4415484515461,4,88.6,6.43117407632541,14.7003901564,0.0012,8.39714419122638e-05,1.7673563333896e-05,631,87.3536871955996,21.8384217988999,0.51,0.105,0.2825,0.6,0.257169622098256,1.354649913,20,1,2,9.75721006454
2019,"AK","E","U",1,249.2,24.5222348084346,3.2,59,3.61939221417077,6.6174905664,0.02,0.00632913491312085,0.00615249907114842,514,259.28105728469,64.8202643211725,0.5625,0.235,0.2025,0.45,0.124417323647977,0.38509547298,20,1,6,7.2955119213
2019,"AK","E","U",2,244.2,20.867199141236,2.5,49.8,11.1193524991341,5.5118218624,6e-04,9.56674256889987e-05,3.97428017292988e-05,493,118.045189087343,29.5112972718359,0.425,0.425,0.15,0.75,0.132824141690674,0.708856768,20,1,2,7.4496786016
2019,"AK","E","U",3,263.8,29.2273844194105,3,60,4.94974746830583,8.158,0.001,0.00011375890660446,3.99910306123469e-05,502,121.039938312388,30.259984578097,0.475,0.4625,0.0625,0.65,0.16883469369616,0.9349772231,20,1,3,7.6979240221
2019,"AK","F","L",4,398.2,78.5114004460499,3.5,107,19.9674735507525,14.5036421248,0.0034,0.00030292111496709,7.92975770309529e-05,162,70.161717956922,17.5404294892305,0.725,0.275,0,0.4,0.118039469003321,0.69466435165,20,1,1,12.2449820883
2019,"AK","F","L",5,221,10.2274141404365,2.9,66.4,5.50090901579003,5.663059762,8e-04,0.00015870995448629,4.34267217750902e-05,162,70.161717956922,17.5404294892305,0.55,0.45,0,0.6,0.256022101648312,1.2829004125,20,1,1,6.64267470592
2019,"AK","F","L",6,293.8,25.2772625100108,3.4,86,6.34822809924155,9.01113922308,0.0012,0.00013742831582047,1.94156059933238e-05,151,35.3836120259083,8.84590300647707,0.6125,0.3875,0,0.5,0.0978112667385006,0.33519235201,20,1,0,8.40423994967
2019,"AK","F","U",1,301.6,34.0757978629995,3.7,75.8,5.09313263129874,10.10452656,8e-04,9.89651924914159e-05,3.5119343957557e-05,251,38,9.5,0.3125,0.675,0.0125,0.4,0.189493684499066,0.9459669299,20,1,2,11.99751444815
2019,"AK","F","U",2,268.6,41.3625434421047,3.1,72.4,9.85190336940025,8.985,8e-04,0.00013803190273778,6.3006744988029e-05,279,125.533528057912,31.3833820144781,0.4375,0.5125,0.05,0.75,0.19246735271548,1.00116715075,20,1,3,7.18726339077
2019,"AK","F","U",3,211.2,23.9820766406915,3,43.4,7.52728370662352,5.97,0.00039999999999998,6.33359559402034e-05,4.27309909648081e-05,223,74.2159012611179,18.5539753152795,0.3375,0.645,0.0675,1,0.274783726525655,1.78439275553,20,1,2,6.795907968
2019,"BC","A","L",4,913.2,50.9307372811351,4,173.6,11.8431414751323,24.749280683,0,0,0,572,32.9848450049413,8.24621125123532,0.9975,0.0025,0,0.35,0.12604391947138,0.95172785185,20,1,2,28.98757406715
2019,"BC","A","L",5,844.6,98.9396785925647,3.8,189.8,22.9595296119062,20.106972234,0,0,0,688,218.210907151774,54.5527267879434,1,0,0,0.65,0.0471448524835086,0.8478065373,20,1,0,27.838904419
2019,"BC","A","L",6,1064.2,141.247442454722,4.4,241.8,46.3642103351281,30.48,0,0,0,792,92.8367743228224,23.2091935807056,1,0,0,0.3,0.146590716677779,0.90530968865,20,1,0,30.3902645645
2019,"BC","A","U",1,602,91.6771509155907,3.6,131.6,18.5757906964953,14.9321990464,0.00124,0.00011507121865648,0.00011507121865648,1044,238.528824254009,59.6322060635023,1,0,0,0.3,0.145546595515832,0.52825020284,20,1,1,15.25483877069
2019,"BC","A","U",2,460.4,52.9004725876811,3.2,115.8,21.2424104093674,13.090858392,0,0,0,1132,578.125707206775,144.531426801694,0.96,0.03,0.01,0.25,0.146563826571296,0.4586625088,20,1,1,13.6769296983
2019,"BC","A","U",3,632,128.839434956849,3.4,116.4,8.72123844416606,14.1908210704,0,0,0,928,289.477690562387,72.3694226405969,1,0,0,0.9,0.138418821672573,2.97689999705,20,1,2,26.67767374221
2019,"BC","B","L",4,1244.8,116.095391812078,6.8,232,19.5831560275661,57.048,0,0,0,164,24,6,0.966666666666667,0.0333333333333333,0,0.3,0.0855806014932332,1.01596091775,20,1,5,66.845
2019,"BC","B","L",5,1319.2,104.805247960205,6.6,259.4,19.8685681416654,53.32,0,0,0,120,20.6559111797729,5.16397779494322,1,0,0,0.4,0.0732379348441179,1.778537451,20,1,5,63.3775
2019,"BC","B","L",6,1225.6,171.261963085794,7.2,262,9.1706052144883,52.742,0,0,0,156,81.9756061276768,20.4939015319192,0.4,0.55,0.05,0.25,0.00329623410570381,0.04933862432,20,1,6,58.26035175782
2019,"BC","B","U",1,1232.75,49.3833642704369,7.5,252,14.7738507731284,55.124,0.00645,0.00010283801020408,9.19811125948574e-05,268,60.398675482166,15.0996688705415,1,0,0,0.35,0.0947278592286272,1.94389092135,20,1,6,63.369
2019,"BC","B","U",2,1165.8,32.9141307040001,6.8,224.2,11.7106788872379,48.596,0,0,0,124,8,2,0.925,0.075,0,0.15,0.0144853666267398,0.0835553904,20,1,3,44.5975
2019,"BC","B","U",3,1228.8,50.8639361434012,6.8,219,12.0332871651931,71.784,0.00227999999999998,2.93511843460348e-05,2.93511843460348e-05,108,20.1328918273887,5.03322295684717,0.475,0.525,0,0.05,0.010581599862069,0.02454931168,20,1,9,57.512
2019,"BC","C","L",4,643,92.334175688095,5,128.2,17.333205127731,23.294,0,0,0,320,151.789327688082,37.9473319220206,0.9575,0,0.0425,0.5,0.170337784517567,2.47301124046,20,1,4,29.41647706816
2019,"BC","C","L",5,850.2,66.6576327212421,5.2,164.2,13.1582673631447,31.938,0,0,0,536,285.171293552957,71.2928233882392,0.99,0.0025,0.0075,0.4,0.146754689630917,1.4245863725,20,1,8,28.2537199538
2019,"BC","C","L",6,876,104.03893501954,6.2,184.4,10.4240107444304,36.492,0,0,0,200,61.9677335393187,15.4919333848297,0.895,0,0.105,0.5,0.172754071080821,3.06899025355,20,1,10,35.12349411405
2019,"BC","C","U",1,340.8,38.3723859044496,4.6,62.6,4.9457052075513,10.79,0,0,0,400,81.5843122174846,20.3960780543711,0.7625,0.2175,0.02,0.05,0.0419159756558991,0.01762523904,20,1,3,10.77754760144
2019,"BC","C","U",2,330,18.6654761525122,4.4,69.4,3.48711915483254,11.796,0,0,0,616,151.507975587646,37.8769938969114,0.9075,0.07,0.0225,0.05,0.0401892876696252,0.0205124416,20,1,5,11.8919373443
2019,"BC","C","U",3,391.4,65.6236237950938,4.4,73.2,11.3022121728447,12.032,0,0,0,856,153.188337241014,38.2970843102535,0.9125,0.0625,0.025,0.25,0.0871512587256748,0.23450520766,20,1,4,11.70404916601
2019,"BC","D","L",4,643.8,84.8736708290622,4.6,136,14.8357675905226,23.7,0.01024,0.00070914127423822,0.00070914127423822,280,30.6376674482028,7.6594168620507,0.9875,0.0125,0,0.1,0.0256751318834731,0.0639966605,20,1,6,23.82018528845
2019,"BC","D","L",5,798.4,124.854154916847,5,142.6,20.5927171592289,34.276,0.00168000000000004,5.38461538461551e-05,5.38461538461551e-05,448,128.664939539358,32.1662348848395,0.9875,0.0125,0,0.4,0.215045703644576,3.03922743751,20,1,9,29.40813773881
2019,"BC","D","L",6,794,73.9438976522066,5.4,157.8,17.1621676952534,31.558,0.00406,0.00012971246006389,0.00012971246006389,476,124.19339757008,31.04834939252,0.85,0.1,0.05,0.1,0.00206395714545612,0.00520811072,20,1,5,27.28331690092
2019,"BC","D","U",1,457,52.3889301284155,2.4,96.6,14.1088624630053,9.322,0,0,0,1632,412.084133804413,103.021033451103,0.9875,0.0125,0,0.25,0.0699251383002251,0.19752079006,20,1,3,12.45099890871
2019,"BC","D","U",2,485.6,63.9222965795191,2.2,85.6,10.9845345827668,8.078,0,0,0,2696,1218.06841625036,304.517104062591,0.95,0,0.05,0.25,0.313622581446191,0.29100700673,20,1,1,6.79246021529
2019,"BC","D","U",3,375.4,60.0104990814107,3.4,76.5,9.99666611092585,6.724,0,0,0,952,374.436465460653,93.6091163651632,0.87,0.075,0.055,0.2,0.178373549631408,0.286765192,20,1,2,9.78004273315
2019,"BC","E","L",4,580.6,91.9345419306585,3.4,116.8,17.1330090760497,14.578,0,0,0,480,298.7618895821,74.6904723955249,0.675,0,0.3,0.45,0.308681731048912,2.1767862351,20,1,5,15.4505472234
2019,"BC","E","L",5,692.2,108.783914252062,3.2,152.4,25.1408034875578,16.568,0.00257999999999998,0.00012925851703406,0.00012925851703406,724,138.487063174387,34.6217657935968,0.995,0,0.005,0.45,0.126335781879131,1.2710055335,20,1,7,19.7358781067
2019,"BC","E","L",6,458.8,24.7899173052271,3.8,93.6,6.40780773744032,13.008,0,0,0,480,200.266489125532,50.0666222813829,0.45,0.1375,0.4125,0.3,0.20808154842585,0.79748453822,20,1,1,12.99867359325
2019,"BC","E","U",1,187.4,27.4510473388539,1.8,39.6,5.04579032461714,2.464,0,0,0,3008,1740.39995403355,435.099988508389,0.8575,0.1175,0.025,0.2,0.12893231158693,0.0558564032,20,1,1,2.05643902018
2019,"BC","E","U",2,252.6,42.8562714197117,2.2,50.6,5.9464274989274,3.2491302412,0,0,0,3616,819.287495327495,204.821873831874,0.965,0.035,0,0.45,0.307014271534339,0.71248734435,20,1,1,3.78728142656
2019,"BC","E","U",3,232.6,19.0331290123301,2.4,46.8,5.1516987489565,3.69,0,0,0,2064,495.225201297349,123.806300324337,0.875,0.125,0,0.210526315789474,0.0389003680733855,0.0457151444210526,19,0.95,0,3.95615173936842
2019,"WA","A","L",4,771.8,51.8829451746911,6.4,171,13.5055544129073,38.19482064272,0.017175,0.00042680287108677,0.00013017626349495,101,15.4488403016753,3.86221007541882,0.5,0,0.65,0.95,0.0799050668324516,2.9397052419,20,1,9,38.8649698419
2019,"WA","A","L",5,885.4,45.7160803219174,7.1,187.2,4.15210789840534,41.21919948308,0.00890000000000012,0.00021189231001194,5.41211660028041e-05,97,28.7286152352203,7.18215380880508,0.7875,0,0.275,0.9,0.1442306306278,6.37741067822,20,1,6,47.52278244972
2019,"WA","A","L",6,911.6,44.2092750449496,6.4,178.6,9.13016976841066,45.15062374564,0.01522,0.00036794835265385,9.37751225094266e-05,76,38.0876182855619,9.52190457139047,0.8,0.025,0.225,0.85,0.0576568523650608,2.53367395484,20,1,3,48.59506359184
2019,"WA","A","U",1,729,89.5901780330857,5.4,125.4,10.1862652625975,29.31885525312,0.00667999999999998,0.00025405802124669,4.3007675598811e-05,24,19.8662192343351,4.96655480858378,0.1375,0.0875,0.8125,0.35,0.0268954997788715,0.36219650496,20,1,2,34.31688872846
2019,"WA","A","U",2,1090.4,211.514916731657,6.2,169.8,13.9441744108427,37.52865708,0.00782000000000015,0.00023082238068901,6.16410704822505e-05,41,17.7012240631357,4.42530601578392,0.45,0.0625,0.55,0.25,0.0455888978731201,0.3947710173,20,1,3,39.1813935796
2019,"WA","A","U",3,715.8,55.3058767220989,6.8,143.8,9.05207158610668,34.1623802456,0.00948000000000003,0.00029805228424115,5.78245462578075e-05,19,15.0996688705415,3.77491721763537,0.1125,0.25,0.7125,0.15,0.00158720369782043,0.01113532544,20,1,4,35.03721340644
2019,"WA","B","L",4,967.2,61.0036064507665,9.25,187,19.1450602854453,69.4895543684,0.1911,0.00228737388057846,0.00104647223788242,37,27.9761803444764,6.9940450861191,0.3875,0,0.775,0.6,0.0688552681605015,3.19939347155,20,1,5,64.42502803805
2019,"WA","B","L",5,1006.6,147.243200182555,8.2,180.3,37.8251239257719,47.30181257572,0.17596,0.00716713980846132,0.00358536715692807,73,22,5.5,0.85,0.025,0.15,0.5,0.0285474129589801,1.08368703138,20,1,9,66.05471725123
2019,"WA","B","L",6,793.2,141.732635620735,7.9,158.2,31.1245883506915,44.87441230708,0.30098,0.00662848857388137,0.00406996907611205,67,26.6082693913001,6.65206734782504,0.5375,0.1125,0.375,0.55,0.0382005525446929,1.42134860671,20,1,5,58.11495605471
2019,"WA","B","U",1,824,74.8445054763541,7.9,176,20.7677634809336,48.16591670792,0.35008,0.00903138317384562,0.00777849321876483,42,39.5305788809963,9.88264472024906,0.225,0,1,0.75,0.0483024240733599,1.60663204454,20,1,7,44.92176979934
2019,"WA","B","U",2,848.4,84.9291469402584,8.1,138.8,12.6388290596875,38.1237300212,0.05124,0.0013227598717053,0.00036995101326698,47,11.0151410945722,2.75378527364305,0.6125,0,0.7125,0.55,0.0536257738245977,1.0666604464,20,1,8,42.451027332
2019,"WA","B","U",3,763.4,113.274268922823,7.8,174.8,28.3238415473608,49.6796306292,1.06166,0.0471552724560523,0.0304226342851437,94,19.1833260932509,4.79583152331272,0.85,0,0.2875,0.45,0.062647878498136,1.72947747962,20,1,8,56.59842234852
2019,"WA","C","L",4,778.5,103.051120000383,6.875,176.5,18.3793362230522,35.65439879625,0.03555,0.00107131403424293,0.0001854447966475,27,19.9666388424959,4.99165971062398,NA,NA,NA,1,0.260066608861008,9.08990980731579,19,0.95,16,34.3279915978421
2019,"WA","C","L",5,745.6,35.8156390421838,7.4,175.6,20.2746146695813,35.6291726294,0.0426999999999999,0.00125091407325964,0.00034900900190365,30,8.32666399786453,2.08166599946613,NA,NA,NA,1,0.258105506848784,10.3236997221,20,1,13,39.59115971285
2019,"WA","C","L",6,998.2,107.79953617711,7.8,216.6,19.6331352564994,55.9827893234,0.06168,0.00115572352186839,0.00014430914837738,41,3.82970843102535,0.957427107756338,NA,NA,NA,0.95,0.145285746884814,5.94639771849,20,1,14,41.27390172519
2019,"WA","C","U",1,614,57.5195618898475,5.4,111,13.996428115773,25.564499561,0.07504,0.00336281492505596,0.00048034631842765,18,6.92820323027551,1.73205080756888,NA,NA,NA,1,0.51632556472543,14.63230482055,20,1,20,28.4819422411
2019,"WA","C","U",2,534,72.4292758489273,5.9,119.8,18.3586491877807,28.040371038,0.0759999999999999,0.00296346302586582,0.00044205113423133,19,6,1.5,NA,NA,NA,1,0.354576379163681,9.91789585145,20,1,17,27.4593089386
2019,"WA","C","U",3,721.6,70.2079767547819,5.9,176.6,19.1222383627022,31.8589714812,0.03722,0.0015564606592515,0.00067312634580918,29,11.9443152447793,2.98607881119482,NA,NA,NA,1,0.286366075617138,10.56960452595,20,1,12,35.05797124245
2019,"WA","D","L",4,725.6,142.407724509593,5.6,145.4,27.0603030286063,31.8016965948,0.0941,0.0036908426230378,0.0011810230188164,92,33.466401061363,8.36660026534076,0.7,0.275,0.0375,0.894736842105263,0.0938591186763883,3.55883055711579,19,0.95,14,37.7416582264737
2019,"WA","D","L",5,762.2,70.1857535401594,5.8,130,23.8012604708238,36.5170811044,0.0774,0.00225876332151666,0.00049209543858944,95,29.0975371237269,7.27438428093173,0.5125,0.225,0.3,0.666666666666667,0.0548252908254697,1.26208573331429,21,1.05,14,31.9851933717143
2019,"WA","D","L",6,762.4,47.4021096576935,6,154.8,11.8380741677014,27.47269955344,0.11642,0.0050005031306575,0.00142861023545489,103,32.2283519073915,8.05708797684788,0.45,0.1,0.5,0.95,0.0396872182650606,1.41474183888,20,1,10,35.08060414188
2019,"WA","D","U",1,639.6,51.885065288578,6,132.6,6.38435587980495,26.90750178576,0.0520600000000001,0.00203932959170865,0.00037340945711887,83,21.007935008785,5.25198375219624,0.75,0.1,0.3,0.928571428571429,0.100654415705619,2.4466306533,14,0.7,7,25.0127921855143
2019,"WA","D","U",2,565.2,42.4763463588854,5.4,106.4,19.6407739155055,19.30164512588,0.0201200000000001,0.00101315911852625,0.00022770432929116,89,11.0151410945722,2.75378527364305,0.6,0.4,0.1,0.9,0.0624636752647217,1.64294679645,20,1,9,25.24920353745
2019,"WA","D","U",3,582.8,54.9266783994809,5.6,282.4,94.8428173347882,25.7389011728,0.07264,0.00314663339016409,0.0011214786731942,76,21.9089023002066,5.47722557505166,0.7375,0.25,0.1,0.947368421052632,0.113864082083926,2.37955960692632,19,0.95,8,22.9075738336
2019,"WA","E","L",4,1309.2,105.307834466387,10.7,273.6,14.9485785277397,93.2191953452,0.08274,0.00090607121114759,0.00012501478421837,27,29.6423121005543,7.41057802513857,0.1875,0.625,0.2125,0.3,0.0224258505305965,0.6972432384,20,1,0,98.7407257481
2019,"WA","E","L",5,1220.2,120.722574525231,10,255,7.92464510246358,88.53484762392,0.14344,0.00186887053701646,0.00053520257456427,25,10.5198225587063,2.62995563967658,0.4,0.55,0.05,0.75,0.0093429038880495,0.74652972764,20,1,1,97.77485492214
2019,"WA","E","L",6,1122.5,80.5468807589717,8.75,213.75,17.4523159876657,82.97642899,0.10414,0.00131191949580368,0.00020666337724821,42,10.5830052442584,2.64575131106459,0.575,0.425,0,0.65,0.0413283456501282,2.2988163861,20,1,5,91.4188933062
2019,"WA","E","U",1,683.2,62.4358871163052,7.4,146.2,21.9303442745434,41.375219884,0.0401400000000001,0.00091610010304349,0.00013554782730528,45,27.0061721340388,6.7515430335097,0.225,0.2875,0.675,0.55,0.0129745501825207,0.33478156389,20,1,6,43.98116378949
2019,"WA","E","U",2,674.4,133.115964482101,8.6,124.2,16.0449368961053,45.3482694826,0.03438,0.0009357711032449,0.00019525906988604,17,13.6137185711081,3.40342964277702,0.15,0.675,0.275,0.45,0.0277145431595539,0.67803327393,20,1,5,42.53770992593
2019,"WA","E","U",3,617.8,57.0564632622808,8.8,142.2,8.05232885567896,42.8960025936,0.0491999999999999,0.00118475665009559,0.0001673633441251,47,15.790292376436,3.947573094109,0.55,0.45,0,0.35,0.0453908212490106,0.6347351232,20,1,1,36.3860736324
2019,"OR","A","L",4,1464.6,83.7207262271416,8.6,396.6,17.1918585382733,103.692,0.476,0.00411346454425226,0.00069974006142104,94.4444444444444,77.7777777777778,19.4444444444444,0.25,0,0.035,0.0526315789473684,0.00041302595397925,0.00363336757894737,19,0.95,7,93.2747894736842
2019,"OR","A","L",5,1566.4,92.8216569556911,9,355.8,23.2064646165675,89.318,0.3214,0.003440125590867,0.00048976263455906,77.7777777777777,52.899469841058,13.2248674602645,0.25,0,0.0125,0,0,0,20,1,1,83.43025
2019,"OR","A","L",6,1519.6,38.1504914778303,8.2,390.6,8.26801064343775,83.8172,0.3474,0.00424734796822612,0.00047456274496212,63.8888888888889,27.7777777777778,6.94444444444445,0.25,0,0,0,0,0,20,1,3,88.74255
2019,"OR","A","U",1,898.6,94.9434568572263,8.2,238.2,7.53923072998831,41.255,0.1022,0.0024642240572849,0.00015301697490271,77.7777777777778,20.2860206483395,5.07150516208487,0.245,0.19,0.195,0.157894736842105,0.0226053043370475,0.159994016652632,19,0.95,8,45.6864210526316
2019,"OR","A","U",2,673.6,62.3591212253669,7.2,175.4,5.49181208709839,39.234,0.12402,0.00320210018424643,0.00063519905535233,91.6666666666666,33.1786534577202,8.29466336443004,0.25,0.0575,0.3025,0.15,0.0262839329507296,0.12854523328,20,1,7,37.2388
2019,"OR","A","U",3,636.6,65.2614740869374,7.4,193.8,22.6856783015188,36.964,0.11818,0.00352544207296691,0.00105450489279043,83.3333333333333,6.41500299099584,1.60375074774896,0.2475,0.03,0.2125,0.315789473684211,0.0629327870957372,0.510356624494737,19,0.95,7,33.8137368421053
2019,"OR","B","L",4,1522.6,159.306183181947,8.6,359.8,26.7607922154782,110.374,0.36336,0.00310466641707338,0.00043365741306086,75,13.981174880131,3.49529372003275,0.225,0,0.23,0,0,0,20,1,4,121.4915
2019,"OR","B","L",5,2001,96.6472969099498,8.8,462,23.6262565803387,128.52,0.37018,0.00290076166753922,0.00041431618898867,94.4444444444443,43.0331482911933,10.7582870727983,0.25,0,0.0625,0,0,0,20,1,4,126.6605
2019,"OR","B","L",6,1749.4,173.293277422986,8.2,442,29.0224051380998,106.251,0.25512,0.00239389633106791,2.72092577389092e-05,83.3333333333335,55.5555555555558,13.8888888888889,0.25,0,0.1,0,0,0,20,1,0,99.23575
2019,"OR","B","U",1,561,48.2814664234632,6,138.6,8.05357063668035,22.946,0.04482,0.0019851194733045,8.76194312515553e-05,163.888888888889,151.63715626618,37.909289066545,0.1925,0.0675,0.2375,0.35,0.0140563014267907,0.23749578145,20,1,7,31.1705
